asin,sentence,helpful,main_image_url,product_title
B0061ZFWBU,My 3 and a half year old son loves these new headphones.,1.2,http://ecx.images-amazon.com/images/I/61HR6WxXX1L.jpg,Connectland Stereo Wired Headphone & Microphone Lightweight 40mm Speaker Music Gaming Stylish Teal CL-AUD63035
B00L5LDWP8,Cannot help feeling a little disappointed re the size of this.,1.2,http://ecx.images-amazon.com/images/I/81JsQZ4OynL.jpg,Radio Flyer Little Toy Wagon
B0002MQGR2,Works as expected - good!,1.4,http://ecx.images-amazon.com/images/I/41UpOLPeBxL.jpg,Optical Splitter
0618871713,"What I found was that it was really easy reading, despite having some pretty heavy subject matter.",1.6,http://ecx.images-amazon.com/images/I/81VWEyQoyrL.jpg,Fun Home: A Family Tragicomic
0671015206,"Average millionaires got to be millionaires by not buying the products marketed to the affluent (cars, mansions, yatchs, etc).Given the marketing research direction, this book is not a self-help book on how you too can be a millionaire.",1.4,http://ecx.images-amazon.com/images/I/81U+NbG9TqL.jpg,The Millionaire Next Door
B00VG90446,"Additionally, the sound quality really isn't all that great.",1.8,http://ecx.images-amazon.com/images/I/51O-QlBLZKL.jpg,"Flexion KS-902 Kinetic Series Wireless Bluetooth Noise Cancelling Headphones with Microphone, Black"
B0002MQGR2,"This worked fine, because only 1 of each machines was ever on at once.",1.5,http://ecx.images-amazon.com/images/I/41UpOLPeBxL.jpg,Optical Splitter
B0017O3UHI,Works best if you mount it outside,1.2,http://ecx.images-amazon.com/images/I/61k4i1jeQFL.jpg,Antennas Direct C2 ClearStream Television Antenna
0399162089,"Overall, its a good book, but not worth the $10, in my opinion.",1.3,http://ecx.images-amazon.com/images/I/A1aGNgxeIcL.jpg,Outside the Lines: An Artists' Coloring Book for Giant Imaginations
0618871713,Fans of the musical may not like the book for this reason (and vice versa),1.3,http://ecx.images-amazon.com/images/I/81VWEyQoyrL.jpg,Fun Home: A Family Tragicomic
B000AO3L84,Makes the built in flash on the EOS Rebel seem like a Mickey Mouse Toy.,1.5,http://ecx.images-amazon.com/images/I/41XAEKR9D1L.jpg,Canon 430EX Speedlite Flash for Canon EOS SLR Cameras - Older Version
B00BLG5CSC,"Then one ear will stop working, then the volume isn't as powerful.",1.6,http://ecx.images-amazon.com/images/I/61QM9xk6X-L.jpg,Philips ActionFit Sports Earhook Headphones
B0017O3UHI,is it has separate UHF and,0.8,http://ecx.images-amazon.com/images/I/61k4i1jeQFL.jpg,Antennas Direct C2 ClearStream Television Antenna
B0015450T6,"Normally, I use a bedsheet to provide a light background and a strong flash with a bounce head to provide the diffuse light.",0.9,http://ecx.images-amazon.com/images/I/71zfnZ6by7S.jpg,"MyStudio MS20 Professional Table Top Photo Studio Lightbox Kit w/ 5000K Lighting for Product Photography, 20x20x12 inches"
B000ANVPP6,"He was nominated for Best Actor for ""Sands of Iwo Jima"" (1949).",1.1,http://ecx.images-amazon.com/images/I/51AzKokhsEL.jpg,Hondo (Full Screen)
0761165975,I bought this after getting engaged and was so excited to fill it out.,1.4,http://ecx.images-amazon.com/images/I/91iUIyXPTwL.jpg,The Wedding Planner & Organizer
B00000J0JF,"Definitely a ""kid friendly"" game.",1.4,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B00013M6NU,"the only thing i was able to use was the plug/cord, the device did not work.",0.9,http://ecx.images-amazon.com/images/I/41XR3APDJBL.jpg,Nikon MH-61 Battery Charger for Nikon EN-EL5 Batteries
B00000FCBH,"Their is something seriously wrong with your soul if you hate Tupac as a person, but if your critisizing and hating on the mans talent as and artist, then their is somthing seriously wrong with your BRAIN!",1.1,http://ecx.images-amazon.com/images/I/51iQ7z1W0jL.jpg,2Pac Greatest Hits
B0018QROM2,AMAZING sound at a great price.,1.9,http://ecx.images-amazon.com/images/I/51f7PG9wHNL.jpg,Polk Audio CS10 Center Channel Speaker Single
0399157867,"yes, I know the character is Kinsey Millhone, my reviewer name is an homage. :-)",0.6000000000000001,http://ecx.images-amazon.com/images/I/81YrIbqV3OL.jpg,V is for Vengeance: A Kinsey Millhone Novel
B00NAPJ8DM,"I also bought a pack of the base plates because the price was so reasonable and reviews were good, but they also do not fit at all with regular Legos.",1.6,http://ecx.images-amazon.com/images/I/51iuUDn1osL.jpg,Building Bricks - 1000 pc Bulk Blocks w 54 Roof Pieces and Better Variety - Tight Fit with All Brands
0470474874,"This reference settles me down, helps to organize my thoughts, and gives me good directions.",1.0,http://ecx.images-amazon.com/images/I/51p1iitErRL.jpg,Excel 2010 Bible
B00004RD54,it was 'rock and roll' indeed...,0.6000000000000001,http://ecx.images-amazon.com/images/I/71eihBGDpML.jpg,Rock 'n' Roll Animal (Live)
B001SLFN7U,I own several Fancierstudio and Cowboy backdrops,0.9,http://ecx.images-amazon.com/images/I/61wRWjOX++L.jpg,CowboyStudio Hand Painted Blue and Purple Muslin Photo Backdrop
B00C30FCUI,"I HAVE BROUGHT THESE EARPHONES BEFORE IN DIFFERENT COLORS, AND I LOVE THEM",1.7000000000000002,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
1402241372,The Winter Sea is a wonderful story within a story.,1.4,http://ecx.images-amazon.com/images/I/51gMZ3KRoML.jpg,The Winter Sea
076362344X,I enjoy the story and the focus on expressing oneself in the way that feels best.,1.6,http://ecx.images-amazon.com/images/I/41FcN69t78L.jpg,Ish (Creatrilogy)
B008B68IUY,es ideal para jugar con sus muñecas,0.9,http://ecx.images-amazon.com/images/I/712BE74LwKL.jpg,Monster High Travel Scaris Convertible Vehicle
B00092KD9C,It has a decent length to mount across your chest and put your camera at your side.,1.7000000000000002,http://ecx.images-amazon.com/images/I/61rxbuyb3gL.jpg,OP/TECH USA 1504372 Pro Loop Strap (Royal)
B00LOY6G1I,I ordered this for my 7 & 5 year old daughters.,0.8,http://ecx.images-amazon.com/images/I/81TkoSkhO-L.jpg,"Juggle Bubbles Activity Kit, Bubble Maker, Bubble Game, SEEN ON TV"
B007R3AZNK,", I really recommend this album.",1.5,http://ecx.images-amazon.com/images/I/71T0MOGDaiL.jpg,Driving Towards The Daylight
B00000F1D3,The whole CD shows Cher's many talents of being able to sing any type of music.,1.3,http://ecx.images-amazon.com/images/I/41H0Y95GM1L.jpg,Believe
B0015450T6,and I recommend using it rather than the instruction book.,1.2,http://ecx.images-amazon.com/images/I/71zfnZ6by7S.jpg,"MyStudio MS20 Professional Table Top Photo Studio Lightbox Kit w/ 5000K Lighting for Product Photography, 20x20x12 inches"
B001NESPHC,and now I'm very satisfied.,1.2,http://ecx.images-amazon.com/images/I/51czCy04hwL.jpg,My One And Only Thrill
B003HC9JIW,"This is a good tape for those days when you can't get outside to walk, don't have the time or the weather is bad.",1.5,http://ecx.images-amazon.com/images/I/51u7P1dbtxL.jpg,Start! Walking At Home with Leslie Sansone:  Beginner/Intermediate - 1 & 2 Mile Walk
B000L212HC,they give away some secrets and tricks when the whole movie is the trick and I like the way they mix Tesla by the way Tesla is played by  David Bowie who passed away in 2016 into the movie HD & Super Surround sound is just great and the delivery was on time a great deal all the around,1.7000000000000002,http://ecx.images-amazon.com/images/I/51whgYqON5L.jpg,The Prestige [Blu-ray]
B00BLG5CSC,anyways they're pretty good.,1.4,http://ecx.images-amazon.com/images/I/61QM9xk6X-L.jpg,Philips ActionFit Sports Earhook Headphones
B002NKM4C2,prefer changers as I can load them up and let them run.,1.0,http://ecx.images-amazon.com/images/I/71sr3IboLOL.jpg,Yamaha CD-C600BL 5-Disc CD Changer (Black)
B0000DZTIW,"I don't Mr. Zimmer would read this, but THANK YOU, THANK YOU, THANK YOU, Mr. Zimmer.",1.0,http://ecx.images-amazon.com/images/I/71-BdYl9vzL.jpg,The Last Samurai
B00000F1D3,Like new and fast shipping,0.8,http://ecx.images-amazon.com/images/I/41H0Y95GM1L.jpg,Believe
B002JSM3KQ,but the rules are a little different from the one I had growing up.,0.8,http://ecx.images-amazon.com/images/I/915NTWZUtjL.jpg,Monopoly Board Game The Classic Edition
B003HC9JIW,I haven't felt this physically and mentally good in years.,1.4,http://ecx.images-amazon.com/images/I/51u7P1dbtxL.jpg,Start! Walking At Home with Leslie Sansone:  Beginner/Intermediate - 1 & 2 Mile Walk
B00HWWDV5A,Excellent album just what i wanted coupled with a smooth and fast delivery.,1.7000000000000002,http://ecx.images-amazon.com/images/I/71Zv11kUTjL.jpg,Symphonica
B003IHUHGE,"There sound is not overstated in any respect - the highs are true without being harsh at all, and details are very clear and have depth.",1.6,http://ecx.images-amazon.com/images/I/71mkuO-o5nL.jpg,Bowers & Wilkins P5 Headphones - Black
B003G9ZQQA,We get other family members to play also.,1.2,http://ecx.images-amazon.com/images/I/71UfDbZMb9L.jpg,Mexican Train Dominoes
B001SEQPGK,It just took black pictures.,1.3,http://ecx.images-amazon.com/images/I/71KLvmtcN9L.jpg,Sony Cyber-shot DSC-W290 12 MP Digital Camera with 5x Optical Zoom and Super Steady Shot Image Stabilization
B000IHY9UM,A bonus for me is that each segment you can do seperately.,1.4,http://ecx.images-amazon.com/images/I/51Hi0NCgxKL.jpg,Da-fat Burning Dance Mix
0375703764,Then strange things happen.,0.2,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B002JSM3KQ,Giving it as a birthday present and know the Birthday Bird will LOVE IT!,0.8,http://ecx.images-amazon.com/images/I/915NTWZUtjL.jpg,Monopoly Board Game The Classic Edition
B00B0DWB62,"Great fun once assembled, very sturdy",1.7000000000000002,http://ecx.images-amazon.com/images/I/817iEr0lwtL.jpg,Little Tikes Anchors Away Pirate Ship Water Play Table
B00C30FCUI,these are by far the best headphones I have ever.,1.7000000000000002,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B003G9ZQQA,we found about a dozen or more duplicate dominoes !,0.9,http://ecx.images-amazon.com/images/I/71UfDbZMb9L.jpg,Mexican Train Dominoes
B003G55KVA,The kids ( Kindergarten ) love them for counting,0.9,http://ecx.images-amazon.com/images/I/51HaQikn1aL.jpg,Monkey Figures 25 Tiny Plastic Monkey Figures Party Favors by A&A
B00013M6NU,Super fast shipping and very affordable.,1.4,http://ecx.images-amazon.com/images/I/41XR3APDJBL.jpg,Nikon MH-61 Battery Charger for Nikon EN-EL5 Batteries
B00ITOAYOQ,My Nephew is a fan and this goes into his collection.,1.0,http://ecx.images-amazon.com/images/I/81RlNgh7ceL.jpg,"Nickelodeon, Paw Patrol - Ryder's Rescue ATV, Vehicle and Figure (works with Paw Patroller)"
B002ZG99CC,This is a great item and I am looking forward to watching to it.,1.0,http://ecx.images-amazon.com/images/I/91z8IaTWVJL.jpg,The Karate Kid
0399157867,"In fact, it haunted me like a box of See's Chocolates!",1.1,http://ecx.images-amazon.com/images/I/81YrIbqV3OL.jpg,V is for Vengeance: A Kinsey Millhone Novel
B00LOY6G1I,"However, my granddaughter was turning 8 and the bubble kit was on her birthday list.",0.4,http://ecx.images-amazon.com/images/I/81TkoSkhO-L.jpg,"Juggle Bubbles Activity Kit, Bubble Maker, Bubble Game, SEEN ON TV"
B00000J0JF,"Fab game, very easy to learn 5 year old picked up the rules easily.",1.9,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
0670012335,"If anyone hasn't read ALL the Llama Llama books, I would highly recommend them!",1.3,http://ecx.images-amazon.com/images/I/A1ks6FGtr0L.jpg,Llama Llama Time to Share
B00005JPMZ,"Granted, the storyline is kinda bland, but the writing for it is well placed.",1.2,http://ecx.images-amazon.com/images/I/91vXjsklrTL.jpg,TMNT
B00000J0JF,it gets complicated as the maze shifts,1.3,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B00C30FCUI,"I'd say they peak the most around 100-300Hz, but it's hard to say for sure.",1.1,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
0671015206,"Yet on the very next  page they state that they spend alot more time on their investments than  the underachievers, something like 250hr/year.",1.3,http://ecx.images-amazon.com/images/I/81U+NbG9TqL.jpg,The Millionaire Next Door
B000002GJH,This shows how good a pearl jam can be without eddie vedder and it also shows how good cornell can be without soundgarden.,1.3,http://ecx.images-amazon.com/images/I/518P0F1DBGL.jpg,Temple Of The Dog
B00004UFOO,"they will however bleed through to the other side, which might be a problem if you like colouring books.",1.2,http://ecx.images-amazon.com/images/I/71RDhTiphOL.jpg,Crayola Washable Super Tips
B0065WM4PQ,"Please kindly notice that we are international sellers from China,Shipping system indicated by amazon is not correct.",1.0,http://ecx.images-amazon.com/images/I/512ieI1PQJL.jpg,Romantic Ocean Daren Sea Waves Projector Lamp MP3 iPhone Speaker LED Night Light (Blue)
B000002KB8,"are the creators of what has become metal, thrash,death, whatever.",0.9,http://ecx.images-amazon.com/images/I/81K4W71c38L.jpg,Black Sabbath
1402241372,Recieve the book and started it immediately.,1.1,http://ecx.images-amazon.com/images/I/51gMZ3KRoML.jpg,The Winter Sea
B008B68IUY,She loves Monster High items and didn't even know they made this car.,0.8,http://ecx.images-amazon.com/images/I/712BE74LwKL.jpg,Monster High Travel Scaris Convertible Vehicle
B000BN8Y2W,Amazon did nothing about it and just kept saying sorry.,0.7000000000000001,http://ecx.images-amazon.com/images/I/71GMzHZOTDL.jpg,Jr. Fire Fighter Suit with embroidered Cap
0375703764,I first saw this book mentioned online in a list that some know-it-all put together.,0.7000000000000001,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
0671015206,"This book gave me a diffrent perspective on wealth, and my competitve spending stopped, and my wealth has soared.",1.3,http://ecx.images-amazon.com/images/I/81U+NbG9TqL.jpg,The Millionaire Next Door
B0007U00XK,"on my body, if it can't focus, the shutter won't fire; you are then forced to go through the menus to turn off the auto-focus",1.5,http://ecx.images-amazon.com/images/I/413Fhglwy8L.jpg,Sigma 10-20mm f/4-5.6 EX DC HSM Lens
0375703764,"You know, like his sister.",0.5,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
0375703764,I will say this is a very scary novel.,1.4,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B000002KHF,After almost 50 years still going strong; the rarest of rare quality production that keeps inspiring the listener to come back again and again.,1.3,http://ecx.images-amazon.com/images/I/51RV37clhWL.jpg,Moondance
B00000J0JF,I love that there is a variation of the game to make it easier if needed.,1.2,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B00081NX5U,We live in the Pacific NW,0.5,http://ecx.images-amazon.com/images/I/51GQZT32D9L.jpg,iPod Detachable Receiver 7
B000002IAO,A much loved tune from the age of Love and Flower Power - it was good to get a good copy of it.,1.6,http://ecx.images-amazon.com/images/I/91erUc5swfL.jpg,In-A-Gadda-Da-Vida
B0006ZOV5E,They also incorporate popular songs off of their previous EPs(such as Marvellous Things and a new spin on Telescope Eyes)that will please the fans that have followed the band since they were mossEisley.,1.1,http://ecx.images-amazon.com/images/I/81nhkvWohBL.jpg,Room Noises
0671015206,What do they do with their spare time besides count their money and plan their next investment?,1.0,http://ecx.images-amazon.com/images/I/81U+NbG9TqL.jpg,The Millionaire Next Door
B003IHUHGE,I think they look nice and fashionable unlike the plastic beats you see on the street everywhere.,1.4,http://ecx.images-amazon.com/images/I/71mkuO-o5nL.jpg,Bowers & Wilkins P5 Headphones - Black
B0006ZOV5E,"Not to mention how fall-in-love-with-you beautiful the two singers are, their music is entrancing.",1.1,http://ecx.images-amazon.com/images/I/81nhkvWohBL.jpg,Room Noises
B008MPKAPK,would not reccoment to anyone.,0.9,http://ecx.images-amazon.com/images/I/416jPdinWNL.jpg,"Kaito KA321 Pocket-size 10-Band AM/FM Shortwave Radio with DSP (Digital Signal Processing), Black"
014312417X,I was emotionally touched to the core by this book.,1.4,http://ecx.images-amazon.com/images/I/71LRdEUOmNL.jpg,Mastery
